1800
1483 784  324.99
1484 784.5  382.927
1485 785  346.821
1486 785.5  331.786
1487 786  365.652
1488 786.5  323.572
1489 787  318.605
1490 787.5  275.651
1491 788  315.44
1492 788.5  369.06
1493 789  331.141
1494 789.5  355.288
1495 790  281.251
1496 790.5  400.103
1497 791  314.496
1498 791.5  358.817
1499 792  355.159
1500 792.5  356.878
1501 793  379.451
1502 793.5  320.071
1503 794  367.031
1504 794.5  355.495
1505 795  276.085
1506 795.5  283.866
1507 796  344.713
1508 796.5  353.677
1509 797  345.819
1510 797.5  374.167
1511 798  333.849
1512 798.5  276.811
1513 799  343.842
1514 799.5  340.802
1515 800  310.951
1516 800.5  331.533
1517 801  344.21
1518 801.5  339.996
1519 802  302.157
1520 802.5  328.372
1521 803  271.406
1522 803.5  327.012
1523 804  346.999
1524 804.5  311.156
1525 805  375.558
1526 805.5  295.193
1527 806  320.286
1528 806.5  338.218
1529 807  324.414
1530 807.5  330.475
1531 808  305.846
1532 808.5  315.833
1533 809  380.943
1534 809.5  307.768
1535 810  326.932
1536 810.5  333.624
1537 811  332.873
1538 811.5  290.329
1539 812  302.932
1540 812.5  321.048
1541 813  308.658
1542 813.5  343.553
1543 814  374.968
1544 814.5  267.333
1545 815  285.222
1546 815.5  273.261
1547 816  346.839
1548 816.5  320.916
1549 817  309.674
1550 817.5  312.879
1551 818  332.372
1552 818.5  338.359
1553 819  352.398
1554 819.5  380.76
1555 820  348.34
1556 820.5  304.071
1557 821  302.031
1558 821.5  300.588
1559 822  314.615
1560 822.5  377.673
1561 823  318.135
1562 823.5  296.253
1563 824  358.527
1564 824.5  290.564
1565 825  292.936
1566 825.5  289.422
1567 826  348.31
1568 826.5  279.172
1569 827  339.162
1570 827.5  374.613
1571 828  340.305
1572 828.5  288.752
1573 829  331.845
1574 829.5  364.481
1575 830  368.484
1576 830.5  304.701
1577 831  329.362
1578 831.5  286.08
1579 832  311.458
1580 832.5  321.145
1581 833  352.41
1582 833.5  302.264
1583 834  318.467
1584 834.5  281.732
1585 835  314.407
1586 835.5  306.459
1587 836  307.96
1588 836.5  308.283
1589 837  346.282
1590 837.5  315.26
1591 838  321.441
1592 838.5  343.776
1593 839  279.829
1594 839.5  282.632
1595 840  364.754
1596 840.5  324.252
1597 841  303.033
1598 841.5  292.038
1599 842  315.431
1600 842.5  355.946
1601 843  287.268
1602 843.5  361.67
1603 844  326.126
1604 844.5  293.14
1605 845  299.576
1606 845.5  361.79
1607 846  295.049
1608 846.5  367.095
1609 847  319.568
1610 847.5  292.471
1611 848  330.907
1612 848.5  316.275
1613 849  333.063
1614 849.5  264.037
1615 850  332.274
1616 850.5  343.114
1617 851  321.416
1618 851.5  345.109
1619 852  260.088
1620 852.5  323.448
1621 853  248.967
1622 853.5  328.542
1623 854  315.158
1624 854.5  316.902
1625 855  312.005
1626 855.5  338.246
1627 856  295.904
1628 856.5  307.49
1629 857  264.666
1630 857.5  304.707
1631 858  274.911
1632 858.5  277.661
1633 859  323.814
1634 859.5  300.507
1635 860  290.178
1636 860.5  313.469
1637 861  283.346
1638 861.5  361.176
1639 862  266.194
1640 862.5  284.694
1641 863  359.256
1642 863.5  356.4
1643 864  282.912
1644 864.5  301.61
1645 865  273.77
1646 865.5  366.009
1647 866  300.463
1648 866.5  283.171
1649 867  332.287
1650 867.5  290.463
1651 868  277.438
1652 868.5  300.232
1653 869  339.609
1654 869.5  242.016
1655 870  285.242
1656 870.5  311.284
1657 871  307.558
1658 871.5  344.325
1659 872  370.621
1660 872.5  317.39
1661 873  331.713
1662 873.5  339.259
1663 874  306.578
1664 874.5  333.619
1665 875  283.748
1666 875.5  328.276
1667 876  306.766
1668 876.5  316.517
1669 877  287.975
1670 877.5  285.715
1671 878  283.215
1672 878.5  258.934
1673 879  316.777
1674 879.5  320.519
1675 880  247.49
1676 880.5  285.947
1677 881  350.746
1678 881.5  386.532
1679 882  293.618
1680 882.5  274.334
1681 883  272.844
1682 883.5  322.793
1683 884  325.921
1684 884.5  320.395
1685 885  280.084
1686 885.5  307.779
1687 886  262.773
1688 886.5  316.84
1689 887  274.675
1690 887.5  312.885
1691 888  299.573
1692 888.5  278.165
1693 889  296.59
1694 889.5  316.266
1695 890  325.078
1696 890.5  301.44
1697 891  298.332
1698 891.5  230.61
1699 892  296.935
1700 892.5  336.012
1701 893  281
1702 893.5  332.165
1703 894  362.013
1704 894.5  301.002
1705 895  293.421
1706 895.5  252.707
1707 896  286.357
1708 896.5  291.747
1709 897  324.112
1710 897.5  277.851
1711 898  318.201
1712 898.5  311.346
1713 899  312.867
1714 899.5  294.535
1715 900  290.19
1716 900.5  305.76
1717 901  328.892
1718 901.5  321.959
1719 902  319.567
1720 902.5  295.105
1721 903  271.156
1722 903.5  293.953
1723 904  315.518
1724 904.5  332.45
1725 905  271.948
1726 905.5  293.191
1727 906  287.79
1728 906.5  265.236
1729 907  301.088
1730 907.5  285.527
1731 908  341.764
1732 908.5  283.932
1733 909  311.62
1734 909.5  293.121
1735 910  254.115
1736 910.5  227.957
1737 911  317.562
1738 911.5  262.732
1739 912  238.906
1740 912.5  305.118
1741 913  334.79
1742 913.5  263.653
1743 914  314.996
1744 914.5  312.567
1745 915  331.83
1746 915.5  250.769
1747 916  297.695
1748 916.5  347.807
1749 917  295.91
1750 917.5  355.288
1751 918  299.198
1752 918.5  312.535
1753 919  321.414
1754 919.5  294.206
1755 920  323.188
1756 920.5  339.698
1757 921  302.286
1758 921.5  323.538
1759 922  268.464
1760 922.5  277.238
1761 923  297.296
1762 923.5  301.827
1763 924  257.769
1764 924.5  314.062
1765 925  290.23
1766 925.5  264.213
1767 926  342.071
1768 926.5  287.85
1769 927  298.419
1770 927.5  312.22
1771 928  298.932
1772 928.5  274.505
1773 929  331.569
1774 929.5  315.664
1775 930  305.473
1776 930.5  310.228
1777 931  292.397
1778 931.5  251.303
1779 932  258.059
1780 932.5  285.17
1781 933  242.075
1782 933.5  293.679
1783 934  282.459
1784 934.5  355.457
1785 935  287.146
1786 935.5  298.428
1787 936  341.76
1788 936.5  300.722
1789 937  248.719
1790 937.5  250.831
1791 938  288.771
1792 938.5  290.861
1793 939  248.662
1794 939.5  296.426
1795 940  251.247
1796 940.5  353.65
1797 941  299.981
1798 941.5  240.089
1799 942  279.208
